tipo,geojson,geom
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2931686318511,-34.6787612977631]}",0101000020E6100000B601BB8C86254DC06BD773A6E15641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2959069231271,-34.6767081771426]}",0101000020E6100000DCBE2E47E0254DC0ACE1A05F9E5641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2905760784074,-34.6807057666453]}",0101000020E610000039E1D09831254DC051F8D65D215741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2879826645903,-34.6826495025803]}",0101000020E61000007C1DAF9DDC244DC0451B140F615741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2818907908244,-34.6856268265136]}",0101000020E610000038D157FF14244DC07491AE9EC25741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.278446630534,-34.686663235441]}",0101000020E610000095E9A123A4234DC0DCCAB594E45741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2749490764466,-34.6877102795608]}",0101000020E6100000A5B3058831234DC01AEBF3E3065841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2713687967072,-34.6887804501737]}",0101000020E610000098817536BC224DC066CF31F5295841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2679443484953,-34.6898091563991]}",0101000020E6100000B7F71A004C224DC0949B9BAA4B5841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2644158178008,-34.6908652117783]}",0101000020E6100000F6FFA460D8214DC0104471456E5841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2604983110621,-34.6920398609339]}",0101000020E61000006556370258214DC0AC1E1DC3945841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2529309178319,-34.6940069933087]}",0101000020E61000001B1E520A60204DC063BA9D38D55841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2487408917054,-34.695340540614]}",0101000020E6100000B486D5BDD61F4DC08CC238EB005941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2461877796255,-34.6967261587474]}",0101000020E61000004515C714831F4DC0380BA1522E5941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2474637908469,-34.696032657484]}",0101000020E6100000D250BCE4AC1F4DC0B86B1E99175941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2449107265114,-34.6974183602904]}",0101000020E61000002F67143C591F4DC0E1893C01455941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2424207451726,-34.6996381109908]}",0101000020E6100000B3319AA4071F4DC0D4DEDABD8D5941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2376505294811,-34.7047805386534]}",0101000020E6100000D2FF21556B1E4DC0CC2FAA3F365A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.233325834841,-34.7091107529837]}",0101000020E610000021FAF69EDD1D4DC04FA72224C45A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2340420536923,-34.7800093683595]}",0101000020E61000009F3F0B17F51D4DC0C4D6D358D76341C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2329596047655,-34.7814857224045]}",0101000020E6100000E6E0CD9ED11D4DC05B0262B9076441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2334749161069,-34.7807850609672]}",0101000020E6100000C48E8C81E21D4DC0A007CFC3F06341C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2218566226344,-34.7960121921832]}",0101000020E6100000D24E3DCC651C4DC070523EBAE36541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2189658083994,-34.799345453036]}",0101000020E61000003E025512071C4DC0757FA9F3506641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.218260110676,-34.800254925169]}",0101000020E6100000F9AF82F2EF1B4DC02808DEC06E6641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2103604914954,-34.8103716174584]}",0101000020E6100000EAABB317ED1A4DC0924BD541BA6741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.208159813288,-34.8111365497153]}",0101000020E6100000F03413FBA41A4DC00ECF8C52D36741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2069961263033,-34.8113844127079]}",0101000020E61000008C6F5CD97E1A4DC04B88C671DB6741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2036002150012,-34.8231645270936]}",0101000020E6100000C27164920F1A4DC0138C89745D6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2041401306922,-34.824425827641]}",0101000020E6100000E18F8843211A4DC016D917C9866941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2046704792871,-34.8118306611552]}",0101000020E61000005A7F6BA4321A4DC09FC62D11EA6741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2006227571352,-34.8179755105561]}",0101000020E61000004F5DAA01AE194DC03462E96BB36841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2004061944612,-34.8137707642956]}",0101000020E61000003B9001E9A6194DC0998BF1A3296841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2029819507655,-34.8217293321369]}",0101000020E6100000AF1B0450FB194DC090D83F6D2E6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2014609080413,-34.8191370678414]}",0101000020E6100000E0BA9578C9194DC0FFA8C27BD96841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2011961937983,-34.8133093911662]}",0101000020E6100000C23800CCC0194DC0594BAA851A6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4288163957117,-34.8267311606591]}",0101000020E610000005C9A574E3364DC0B6CEA053D26941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4280296124678,-34.8263411529495]}",0101000020E610000066A2A1ACC9364DC0E9A0018CC56941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4272486032594,-34.8259531642562]}",0101000020E610000061210D15B0364DC0104152D5B86941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4264620469301,-34.825562305643]}",0101000020E61000006146F04E96364DC008C68F06AC6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4256818157334,-34.8251643860246]}",0101000020E6100000DD89E2BD7C364DC052E691FC9E6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4247811782634,-34.8247288121368]}",0101000020E61000007C4CCA3A5F364DC02919B6B6906941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4445541897289,-34.8303721611866]}",0101000020E6100000B617D526E7384DC014E78DA2496A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4441018327316,-34.8309809325158]}",0101000020E610000087D62F54D8384DC09C604C955D6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4436961266464,-34.8315271214381]}",0101000020E610000078A7E008CB384DC02928107B6F6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4432011332978,-34.8321985448328]}",0101000020E6100000398892D0BA384DC0F8EA5E7B856A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4427680389792,-34.8327957244267]}",0101000020E61000009490839FAC384DC0AA54E00C996A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4470667854047,-34.8310002671831]}",0101000020E61000007038037C39394DC05E427D375E6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4462686752273,-34.830599801504]}",0101000020E61000004AAAFA541F394DC00DC32318516A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4454646535349,-34.8301720759689]}",0101000020E6100000663A5BFC04394DC05E2B1E14436A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4527220541326,-34.8338211620847]}",0101000020E6100000B556D8CBF2394DC0E5EEDEA6BA6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4519517787849,-34.833439846069]}",0101000020E61000000BA04E8ED9394DC056062928AE6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4511254524309,-34.8330308589151]}",0101000020E6100000BC4A947ABE394DC0AECC53C1A06A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4503136755585,-34.8325870023154]}",0101000020E610000096BBE6E0A3394DC07502FD35926A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4495018926033,-34.8321763193051]}",0101000020E6100000521C2C4789394DC0DFF5EDC0846A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4607233093805,-34.8378633833341]}",0101000020E6100000AC253DFBF83A4DC0CCF77A1B3F6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4599783840149,-34.8374899751585]}",0101000020E6100000031B5A92E03A4DC04E041BDF326B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4592193292058,-34.8370804860031]}",0101000020E6100000A650F0B2C73A4DC069C00F74256B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4584608187483,-34.836703682516]}",0101000020E6100000BA8217D8AE3A4DC0AF6C341B196B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4577177404356,-34.8363343956221]}",0101000020E610000029FCB27E963A4DC0BDDB66010D6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4569263639584,-34.8359398587727]}",0101000020E6100000DBF026907C3A4DC0076DC913006B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4664895359103,-34.8404880652613]}",0101000020E61000009454DAEDB53B4DC0E27CE81C956B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4656617226902,-34.840069460492]}",0101000020E610000011FAA6CD9A3B4DC039976565876B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4650029325358,-34.8397364842554]}",0101000020E610000082E45137853B4DC04291307C7C6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4641990250086,-34.8393291216412]}",0101000020E61000009D9FA7DF6A3B4DC0C303FC226F6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4634379289973,-34.8389425575758]}",0101000020E610000076621EEF513B4DC057014078626B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4627003493571,-34.8385672071647]}",0101000020E6100000192BDAC3393B4DC09C22952B566B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4691923727402,-34.8402156965998]}",0101000020E6100000D939E47E0E3C4DC0B73D1D308C6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.471515126359,-34.8413540707421]}",0101000020E610000000A48F9B5A3C4DC0D3187D7DB16B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4723048466343,-34.8417425006923]}",0101000020E6100000AD04377C743C4DC03610E037BE6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4731567316692,-34.8421630710429]}",0101000020E610000068335866903C4DC09603E0FFCB6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4740460520765,-34.842601520935]}",0101000020E6100000B43B818AAD3C4DC0DEFCDB5DDA6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4748998515068,-34.8430224410126]}",0101000020E6100000708CB184C93C4DC0B6F8CA28E86B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4765348886419,-34.8422169945499]}",0101000020E6100000550F6118FF3C4DC01CDD37C4CD6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4760437566153,-34.8428968484097]}",0101000020E61000005F107700EF3C4DC019E93E0BE46B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.477526551017,-34.8418155955531]}",0101000020E610000078CB0B971F3D4DC0EB140A9DC06B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4819472155832,-34.8403650711946]}",0101000020E610000005AA4472B03D4DC09CBD2815916B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4814629217601,-34.8410310978871]}",0101000020E61000002199B793A03D4DC0052C32E8A66B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4824213361711,-34.8397135234041]}",0101000020E6100000B3DF7AFBBF3D4DC0CD8394BB7B6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4847126181633,-34.8372474301331]}",0101000020E6100000237C25100B3E4DC0798A7DEC2A6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4840676474699,-34.8378093063023]}",0101000020E6100000AD77BDEDF53D4DC0276DD9553D6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4899719047951,-34.8349961602249]}",0101000020E6100000DD863D66B73E4DC0CD397827E16A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4893125837284,-34.834531185736]}",0101000020E6100000415174CBA13E4DC0351DFBEAD16A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4886951728618,-34.8340943584716]}",0101000020E6100000C2933C908D3E4DC0F4B49B9AC36A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5001124125232,-34.8429206242583]}",0101000020E6100000350EFCAE03404DC01828B1D2E46B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4994229345678,-34.8423794681316]}",0101000020E6100000A56B3917ED3F4DC041392517D36B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4987333461265,-34.841837188006]}",0101000020E6100000DF84897ED63F4DC067852B52C16B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4980729090039,-34.8413174989351]}",0101000020E6100000069963DAC03F4DC04EBDB34AB06B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4973257203785,-34.8407305610001]}",0101000020E6100000243E845EA83F4DC01F1F1C0F9D6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4966715917719,-34.8402167000006]}",0101000020E610000098C149EF923F4DC0210788388C6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4960049211863,-34.839692875731]}",0101000020E61000003793D9167D3F4DC077F95F0E7B6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4953209456173,-34.8391557392358]}",0101000020E610000098393FAD663F4DC05E228C74696B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.49462645139,-34.8386108589183]}",0101000020E61000006E3A68EB4F3F4DC0EB8FC299576B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.493975289224,-34.8380997972346]}",0101000020E6100000E81F10953A3F4DC012F4A9DA466B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4932763097234,-34.8375483607752]}",0101000020E6100000A41399AD233F4DC0832CE1C8346B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4926272494228,-34.8370354916328]}",0101000020E6100000D9B1E2680E3F4DC0B8139FFA236B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4920156143835,-34.8365543530228]}",0101000020E610000005731E5EFA3E4DC09EC78936146B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4912788211403,-34.8359744371002]}",0101000020E6100000EF017339E23E4DC09CD1D935016B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.502645614757,-34.8438480926376]}",0101000020E6100000F66D06B156404DC0CB55DC36036C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5042319758282,-34.8421577875478]}",0101000020E6100000CEE362AC8A404DC078CB8DD3CB6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5046554725686,-34.8427102660331]}",0101000020E6100000F936EF8C98404DC0CE4E14EEDD6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5031133654813,-34.8443839300212]}",0101000020E61000001676CD0466404DC0BE5ACAC5146C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5016119689494,-34.846529527017]}",0101000020E6100000BFF52CD234404DC077D15C145B6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.502118569685,-34.8458189496291]}",0101000020E610000079C1D96B45404DC03F7F9BCB436C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5026173836323,-34.8451177235689]}",0101000020E61000000E8D34C455404DC0CAFF4BD12C6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4914741248939,-34.8425316679986]}",0101000020E6100000F39FC69FE83E4DC003F3E313D86B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4922893759462,-34.8429301781311]}",0101000020E6100000B4ED9856033F4DC032F1D522E56B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4930992527616,-34.8433342337601]}",0101000020E6100000822556E01D3F4DC063CC4C60F26B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4939147967424,-34.8437410187864]}",0101000020E61000006B829D99383F4DC0A2FDA8B4FF6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4947256725245,-34.8441454660908]}",0101000020E6100000FBFDBB2B533F4DC0A1F668F50C6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4955837245649,-34.8445734338002]}",0101000020E6100000CDB798496F3F4DC0099F76FB1A6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4962800439811,-34.8449207271208]}",0101000020E61000002D47BF1A863F4DC02859C55C266C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4970063350887,-34.8452876926778]}",0101000020E61000002B8E51E79D3F4DC098E11963326C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4977633575708,-34.8456541801699]}",0101000020E6100000FBF4AEB5B63F4DC013C76B653E6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4986217553895,-34.8460794475868]}",0101000020E61000006B3C72D6D23F4DC0FD99D2544C6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4993428773729,-34.8464372297959]}",0101000020E61000004CE7A777EA3F4DC08A0B1E0E586C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4873679930437,-34.8404224335987]}",0101000020E6100000B19E0B13623E4DC0CE9059F6926B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4881909036064,-34.8408254287145]}",0101000020E6100000D4981E0A7D3E4DC0AAFCEA2AA06B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4889556663974,-34.8411994626336]}",0101000020E6100000742F6A19963E4DC04CB68A6CAC6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4896818712333,-34.8415543612313]}",0101000020E6100000103243E5AD3E4DC0B5A5A50DB86B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4805881773398,-34.8434259078787]}",0101000020E61000006142D4E9833D4DC016785161F56B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4810403319773,-34.8427921979358]}",0101000020E61000001EF3C6BA923D4DC0A8BA5F9DE06B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4814868832012,-34.8421644752836]}",0101000020E6100000AB66B85CA13D4DC01A99A70BCC6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4819863701788,-34.8414897056621]}",0101000020E61000008F84B8BAB13D4DC09EDE46EFB56B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.482462725462,-34.840839921467]}",0101000020E6100000FFB2AD56C13D4DC09AEF7DA4A06B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4829599907407,-34.840161534915]}",0101000020E6100000FFC00AA2D13D4DC094E8C5698A6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4834276553673,-34.8395236818902]}",0101000020E610000064E418F5E03D4DC0CEF71283756B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4791758178902,-34.8435105049733]}",0101000020E6100000AB6F19A2553D4DC0B358F826F86B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4796920059226,-34.8437656436219]}",0101000020E610000085CB328C663D4DC01C6C3A83006C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4744380461734,-34.8463160296305]}",0101000020E61000007E25CA62BA3C4DC0F6AB6A15546C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4749138924529,-34.8456707083725]}",0101000020E61000002C407AFAC93C4DC090D211F03E6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.475387815597,-34.8450222984009]}",0101000020E6100000FA730882D93C4DC0E402D0B0296C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4758617311905,-34.8443738863312]}",0101000020E6100000C5708609E93C4DC0C3B18971146C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4763281693406,-34.8437364962584]}",0101000020E6100000A5BD4A52F83C4DC08FEFB88EFF6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4767965800805,-34.8430963449927]}",0101000020E61000002B259BAB073D4DC0768FBE94EA6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4714338770968,-34.8486934498218]}",0101000020E6100000BF2DFEF1573C4DC02CA8A9FCA16C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4706339292548,-34.8483002143523]}",0101000020E6100000CB448BBB3D3C4DC09BEAF619956C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4698358669398,-34.8479078969022]}",0101000020E6100000447FE994233C4DC0889BF73E886C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4687728305655,-34.8480439277]}",0101000020E6100000224484BF003C4DC07B8513B48C6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4682844425181,-34.848719305746]}",0101000020E6100000A6EB9EBEF03B4DC0DCD48ED5A26C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4521713008286,-34.8407894570848]}",0101000020E6100000D79FCABFE0394DC01C802AFD9E6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4529720730284,-34.8412410007926]}",0101000020E610000043D427FDFA394DC0B63AFDC8AD6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4537102874122,-34.8416290723043]}",0101000020E6100000A725BF2D133A4DC073745E80BA6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4545813044138,-34.8420630447401]}",0101000020E61000004CEA5DB82F3A4DC01E2ACBB8C86B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2201462015539,-34.8482862755219]}",0101000020E61000009D0130C02D1C4DC0938109A5946C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4553538227822,-34.8424856847701]}",0101000020E61000009F7AB808493A4DC0C9B72792D66B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4560921581834,-34.8428824740739]}",0101000020E610000006AE533A613A4DC07442AA92E36B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4569681815093,-34.8433494873842]}",0101000020E61000009372F1EE7D3A4DC0ECB441E0F26B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.458568572775,-34.844131833799]}",0101000020E61000006385FF5FB23A4DC0F1D60D830C6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4594259461788,-34.8445637745699]}",0101000020E6100000CBE22A78CE3A4DC0FD946FAA1A6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4601873158778,-34.8449394119105]}",0101000020E610000050DDFF6AE73A4DC0E8A082F9266C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4610106187654,-34.8453460701276]}",0101000020E6100000605A5D65023B4DC00580CE4C346C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4618909532419,-34.8457810284821]}",0101000020E6100000013F253E1F3B4DC03A74808D426C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4625108655032,-34.8460863016595]}",0101000020E6100000BCB0588E333B4DC04A9C518E4C6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.463308726171,-34.8464789583164]}",0101000020E61000008D6D49B34D3B4DC0525C296C596C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4640619171479,-34.8468495072904]}",0101000020E61000000BBC8261663B4DC017398D90656C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.464897491949,-34.8472633484577]}",0101000020E6100000EDF4D1C2813B4DC0D95C1A20736C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4657504746155,-34.8476865801818]}",0101000020E6100000FD4828B69D3B4DC0C2916DFE806C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.467407550011,-34.8485061143589]}",0101000020E6100000B899B602D43B4DC059D02DD99B6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4666099388346,-34.8481118895909]}",0101000020E61000003AA4DDDFB93B4DC01C922EEE8E6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4464100558856,-34.8379241720879]}",0101000020E61000002E51F7F623394DC098D26919416B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4472449332442,-34.8383424711321]}",0101000020E6100000FACA6C523F394DC0182E5CCE4E6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4480800914871,-34.8387526114946]}",0101000020E610000081763DB05A394DC0EBE6DD3E5C6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4488567754301,-34.8391432498372]}",0101000020E6100000B887892374394DC0DE5AC70B696B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4496930400332,-34.8395442507734]}",0101000020E61000003417A28A8F394DC0EB4E9E2F766B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4504980532396,-34.8399247159168]}",0101000020E6100000B7C992EBA9394DC07DFB30A7826B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4415684038868,-34.8355052165769]}",0101000020E610000005D23E5085384DC0EB6ABED5F16A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4423554895294,-34.8358983531853]}",0101000020E6100000155ECC1A9F384DC0FFDA9CB7FE6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4431470842945,-34.8362939628651]}",0101000020E61000006C2E2D0BB9384DC08A2C3AAE0B6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4438680235176,-34.8366544254148]}",0101000020E6100000C35FDAAAD0384DC0E69A017E176B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4730195292204,-34.848269270749]}",0101000020E6100000752F68E78B3C4DC0CF086416946C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4734933917533,-34.8476144759073]}",0101000020E6100000EA39746E9B3C4DC0AFD192A17E6C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4739668473238,-34.8469637080486]}",0101000020E6100000705216F2AA3C4DC0D57B894E696C41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4334896884736,-34.8290488847023]}",0101000020E6100000D79211977C374DC0704A1B461E6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4327031076074,-34.8286602785283]}",0101000020E61000009006C0D062374DC0F5E23D8A116A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4319121131038,-34.8282694831109]}",0101000020E61000007E4368E548374DC0371E03BC046A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4311031902016,-34.8278695982544]}",0101000020E6100000048FAB632E374DC080ED88A1F76941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4303011913888,-34.8274726598502]}",0101000020E6100000EE38041C14374DC00732C69FEA6941C0
